form	lemma	POS	morph
i	i2	PROadv	MORPH=empty
atendez	atendre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
.	.	PONfrt	MORPH=empty
ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
ore	or4	ADVgen	DEGRE=-
ne	ne1	ADVneg	MORPH=empty
firche	ferir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
cüart	cöart	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
seit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
pruvez	prover	VERppe	NOMB.=s|GENRE=m|CAS=n
!	!	PONfrt	MORPH=empty
munjoie	Munjoie	NOMpro	NOMB.=s|GENRE=f|CAS=r
escrient	escrïer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
es	ez	ADVgen	DEGRE=-
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
vus	vos	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=r
ajutez	ajoster	VERppe	NOMB.=p|GENRE=m|CAS=r
ja	ja	ADVgen	DEGRE=-
i	i2	PROadv	MORPH=empty
verez	vëoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
morz	morir	VERppe	NOMB.=p|GENRE=m|CAS=r
e	et	CONcoo	MORPH=empty
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
naffrez	navrer	VERppe	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
rollant	Rollant	NOMpro	NOMB.=s|GENRE=m|CAS=n
feri	ferir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
paen	paien	NOMcom	NOMB.=s|GENRE=m|CAS=r
buenier	berruiier	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
ki	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
plus	plus	ADVgen	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
neir	noir	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
que	que1	CONsub	MORPH=empty
murere	more4	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
murier	morier	NOMcom	NOMB.=s|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
tresturne	trestorner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
miliu	milieu	NOMcom	NOMB.=s|GENRE=m|CAS=r
d	de	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
sentir	sentier	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
e	et	CONcoo	MORPH=empty
olivir	Oliver	NOMpro	NOMB.=s|GENRE=m|CAS=n
fiert	ferir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
balsan	Balsan	NOMpro	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
munpellier	Montpellier	NOMpro	NOMB.=s|GENRE=m|CAS=r
